fecha,tmed,tmin,tmax,dir,velmedia,racha,presMin,presMax,prec,rain
2001-12-30,18.0,12.5,23.6,31.0,1.4,9.7,,,0.2,1
2001-12-31,15.7,12.5,18.9,27.0,1.4,5.6,,,0.4,1
2002-01-01,14.4,13.3,15.6,20.0,3.6,12.5,,,0.0,0
2002-01-02,15.3,14.1,16.5,16.0,3.3,9.4,,,2.8,1
2002-01-03,15.3,12.4,18.2,12.0,1.9,8.9,,,11.5,1
2002-01-04,14.4,9.9,18.8,12.0,1.9,7.8,,,0.0,0
2002-01-05,15.2,13.9,16.6,14.0,6.1,16.7,,,0.0,0
2002-01-06,14.1,12.8,15.4,14.0,6.4,17.8,,,0.0,0
2002-01-07,13.9,12.6,15.2,13.0,5.8,14.7,,,0.0,0
2002-01-08,13.1,11.3,14.9,15.0,2.5,10.3,,,0.0,0
2002-01-09,12.8,8.7,17.0,14.0,2.2,7.5,,,0.0,0
2002-01-10,13.8,11.8,15.7,12.0,2.2,8.3,,,0.0,0
2002-01-11,13.8,12.5,15.2,14.0,2.5,8.3,,,0.0,0
2002-01-12,12.4,9.4,15.4,13.0,1.9,6.1,,,0.0,0
2002-01-13,13.4,9.9,16.9,30.0,1.9,8.6,,,0.0,0
2002-01-14,14.6,10.4,18.8,31.0,3.6,9.7,,,0.0,0
2002-01-15,13.3,7.6,19.0,14.0,2.5,7.8,,,0.0,0
2002-01-16,,,,,,,,,0.0,0
2002-01-17,,,,,,,,,0.0,0
2002-01-18,12.6,7.8,17.4,4.0,1.9,8.6,,,0.0,0
2002-01-19,13.3,8.1,18.5,21.0,1.1,4.7,,,0.0,0
2002-01-20,12.1,7.0,17.2,13.0,1.7,5.8,,,0.0,0
2002-01-21,11.5,6.4,16.6,11.0,2.5,5.6,,,0.0,0
2002-01-22,13.1,9.1,17.1,31.0,1.9,5.8,,,0.0,0
2002-01-23,13.6,7.8,19.5,25.0,1.7,13.6,,,3.1,1
2002-01-24,14.4,11.3,17.5,35.0,2.8,10.6,,,0.0,0
2002-01-25,14.4,9.3,19.4,30.0,3.9,12.2,,,0.0,0
2002-01-26,15.6,9.5,21.7,29.0,1.4,10.8,,,0.0,0
2002-01-27,14.2,7.2,21.3,1.0,1.4,4.7,,,0.0,0
2002-01-28,13.0,7.0,18.9,15.0,1.9,5.0,,,0.0,0
2002-01-29,11.7,5.9,17.5,14.0,1.7,4.7,,,0.0,0
2002-01-30,12.6,7.0,18.1,27.0,1.4,4.7,,,0.0,0
2002-01-31,15.8,11.7,19.8,31.0,4.2,10.6,,,0.0,0
2002-02-01,12.1,6.1,18.1,15.0,1.9,6.7,,,0.0,0
2002-02-02,12.3,5.8,18.8,1.0,1.4,5.6,,,0.0,0
2002-02-03,11.4,7.0,15.8,33.0,0.8,3.6,,,0.0,0
2002-02-04,15.8,9.9,21.6,30.0,1.7,7.8,,,0.0,0
2002-02-05,16.2,10.6,21.7,28.0,2.5,10.8,,,0.0,0
2002-02-06,14.5,12.2,16.8,31.0,3.1,13.3,,,0.0,0
2002-02-07,12.7,9.4,16.0,25.0,2.5,11.7,,,0.0,0
2002-02-08,13.0,8.4,17.5,13.0,2.5,8.6,,,0.0,0
2002-02-09,12.6,5.2,19.9,27.0,1.9,4.7,,,0.0,0
2002-02-10,14.0,9.1,18.8,33.0,1.4,5.8,,,0.0,0
2002-02-11,14.1,7.4,20.8,33.0,1.4,5.3,,,0.0,0
2002-02-12,14.6,7.2,22.0,35.0,1.7,7.2,,,0.0,0
2002-02-13,13.0,7.1,18.9,20.0,1.7,5.0,,,0.0,0
2002-02-14,16.5,8.1,24.9,28.0,3.3,10.0,,,0.0,0
2002-02-15,13.8,11.5,16.1,13.0,2.5,8.6,,,0.0,0
2002-02-16,13.9,12.0,15.8,12.0,3.1,9.7,,,0.0,0
2002-02-17,13.2,11.6,14.7,15.0,3.1,10.8,,,0.2,1
2002-02-18,14.6,11.5,17.7,12.0,1.7,6.1,,,0.3,1
2002-02-19,14.5,12.2,16.8,18.0,2.2,6.9,,,0.0,0
2002-02-20,13.3,8.5,18.1,15.0,1.7,7.2,,,0.0,0
2002-02-21,16.4,10.6,22.1,28.0,4.4,12.5,,,0.0,0
2002-02-22,16.6,9.8,23.5,14.0,2.5,12.2,,,0.0,0
2002-02-23,14.6,7.6,21.7,13.0,2.8,6.7,,,0.0,0
2002-02-24,16.4,9.9,22.9,30.0,1.4,6.4,,,0.0,0
2002-02-25,16.0,9.0,23.1,28.0,1.7,7.5,,,0.0,0
2002-02-26,17.1,11.5,22.7,30.0,1.7,7.8,,,0.0,0
2002-02-27,19.0,11.8,26.3,27.0,2.8,7.8,,,0.0,0
2002-02-28,17.1,12.3,21.9,31.0,3.9,10.8,,,0.0,0
2002-03-01,13.3,11.1,15.5,30.0,1.9,6.1,,,2.8,1
2002-03-02,13.8,9.0,18.6,19.0,2.8,8.3,,,11.9,1
2002-03-03,11.0,7.9,14.2,16.0,2.5,19.4,,,39.2,1
2002-03-04,10.8,8.7,12.9,27.0,1.9,6.9,,,5.9,1
2002-03-05,12.8,8.6,17.0,28.0,2.8,11.9,,,0.1,1
2002-03-06,13.6,9.3,17.9,29.0,1.9,9.2,,,0.0,0
2002-03-07,12.6,7.6,17.6,15.0,2.8,8.3,,,0.2,1
2002-03-08,14.3,8.2,20.4,25.0,2.2,6.9,,,0.0,0
2002-03-09,14.9,8.0,21.8,33.0,1.9,8.1,,,0.0,0
2002-03-10,16.6,11.7,21.4,15.0,1.7,5.0,,,0.0,0
2002-03-11,14.4,10.2,18.7,16.0,1.4,6.7,,,0.0,0
2002-03-12,15.2,10.5,20.0,13.0,2.8,10.3,,,0.0,0
2002-03-13,,,,,3.3,,,,15.5,1
2002-03-14,,,,,1.7,,,,16.3,1
2002-03-15,11.4,8.5,14.4,11.0,1.9,7.2,,,10.2,1
2002-03-16,14.2,11.2,17.2,31.0,1.4,11.4,,,0.3,1
2002-03-17,13.8,9.5,18.2,33.0,1.7,8.1,,,0.0,0
2002-03-18,,,,,1.1,,,,0.0,0
2002-03-19,18.1,13.4,22.8,28.0,3.1,11.4,,,0.0,0
2002-03-20,17.4,11.2,23.7,19.0,1.4,5.3,,,0.0,0
2002-03-21,18.8,12.6,25.0,34.0,1.7,5.0,,,0.0,0
2002-03-22,19.4,12.0,26.8,16.0,1.9,4.7,,,0.0,0
2002-03-23,19.6,12.1,27.1,10.0,2.5,6.9,,,0.0,0
2002-03-24,17.1,13.0,21.2,15.0,2.5,5.8,,,0.0,0
2002-03-25,15.4,10.7,20.1,17.0,2.2,6.4,,,0.0,0
2002-03-26,14.8,11.2,18.5,18.0,3.1,9.2,,,0.0,0
2002-03-27,13.8,8.9,18.6,12.0,3.3,9.7,,,0.0,0
2002-03-28,16.0,13.1,18.8,23.0,4.4,10.6,,,0.3,1
2002-03-29,17.2,13.5,21.0,16.0,1.7,6.9,,,1.2,1
2002-03-30,15.6,13.8,17.3,12.0,4.2,11.1,,,0.0,0
2002-03-31,14.7,11.9,17.5,15.0,2.8,9.4,,,0.0,0
2002-04-01,14.8,12.8,16.8,14.0,3.6,8.3,,,18.0,1
2002-04-02,15.8,12.0,19.6,31.0,3.3,11.1,,,0.5,1
2002-04-03,14.4,11.4,17.3,31.0,4.4,16.1,,,0.4,1
2002-04-04,12.8,8.6,17.0,31.0,3.1,11.1,,,0.1,1
2002-04-05,16.4,10.1,22.6,34.0,2.2,8.6,,,1.3,1
2002-04-06,13.8,11.8,15.8,21.0,1.1,8.1,,,0.4,1
2002-04-07,12.6,9.9,15.2,24.0,4.2,17.5,,,30.9,1
2002-04-08,14.3,10.5,18.1,12.0,2.5,10.3,,,0.1,1
2002-04-09,14.6,10.1,19.2,27.0,1.9,8.1,,,12.5,1
2002-04-10,14.7,9.0,20.4,15.0,2.8,6.7,,,0.0,0
2002-04-11,12.4,8.8,16.1,30.0,1.4,13.9,,,9.3,1
2002-04-12,13.7,9.0,18.4,28.0,2.5,10.3,,,0.0,0
2002-04-13,15.3,9.5,21.1,21.0,1.7,8.6,,,0.9,1
2002-04-14,15.4,10.2,20.6,25.0,3.1,9.2,,,2.4,1
2002-04-15,15.4,9.9,20.9,5.0,1.4,7.5,,,0.0,0
2002-04-16,15.5,10.5,20.5,14.0,3.1,7.2,,,0.0,0
2002-04-17,15.3,10.2,20.4,14.0,2.5,5.8,,,0.0,0
2002-04-18,16.4,11.6,21.2,14.0,2.5,7.2,,,0.0,0
2002-04-19,16.2,11.6,20.9,13.0,2.5,6.7,,,0.0,0
2002-04-20,15.6,11.1,20.1,14.0,2.8,6.4,,,0.0,0
2002-04-21,20.3,13.7,26.9,13.0,3.6,11.1,,,0.0,0
2002-04-22,15.7,11.7,19.7,16.0,2.8,7.8,,,0.0,0
2002-04-23,15.6,10.3,20.8,12.0,2.8,8.3,,,0.0,0
2002-04-24,17.0,10.0,24.0,16.0,2.2,6.4,,,0.0,0
2002-04-25,22.0,12.9,31.2,14.0,2.5,7.2,,,0.0,0
2002-04-26,20.6,14.0,27.2,16.0,2.2,5.8,,,0.0,0
2002-04-27,22.9,17.5,28.3,14.0,3.1,8.9,,,0.0,0
2002-04-28,20.4,15.4,25.4,13.0,2.2,6.7,,,0.0,0
2002-04-29,22.6,17.4,27.8,30.0,4.2,10.0,,,0.0,0
2002-04-30,18.0,14.8,21.1,17.0,2.8,6.4,,,0.0,0
2002-05-01,20.2,13.4,27.1,34.0,1.9,12.5,,,0.0,0
2002-05-02,17.8,13.4,22.2,35.0,4.2,13.3,,,0.4,1
2002-05-03,16.4,11.5,21.3,7.0,2.5,11.9,,,0.0,0
2002-05-04,16.6,10.4,22.7,13.0,3.1,8.3,,,0.0,0
2002-05-05,16.1,10.4,21.8,16.0,1.9,6.1,,,0.5,1
2002-05-06,14.8,12.8,16.8,32.0,2.2,8.1,,,0.2,1
2002-05-07,17.6,12.3,22.9,28.0,2.5,15.0,,,5.2,1
2002-05-08,14.4,9.1,19.6,27.0,2.5,11.7,,,0.1,1
2002-05-09,16.4,13.1,19.8,18.0,1.4,6.1,,,0.1,1
2002-05-10,19.0,14.2,23.8,14.0,1.9,10.6,,,0.0,0
2002-05-11,18.6,14.3,23.0,35.0,3.9,11.4,,,0.0,0
2002-05-12,17.6,12.1,23.1,15.0,2.5,6.1,,,0.0,0
2002-05-13,18.7,12.2,25.2,9.0,3.3,7.8,,,0.0,0
2002-05-14,20.8,15.6,25.9,16.0,2.2,6.4,,,0.0,0
2002-05-15,21.3,16.4,26.2,17.0,2.2,6.7,,,0.0,0
2002-05-16,19.8,14.5,25.2,17.0,2.2,7.5,,,0.0,0
2002-05-17,22.6,16.7,28.6,30.0,2.2,12.5,,,0.0,0
2002-05-18,21.1,15.0,27.2,32.0,2.8,9.4,,,0.0,0
2002-05-19,18.6,13.9,23.2,15.0,3.1,9.2,,,0.0,0
2002-05-20,19.6,13.7,25.5,18.0,2.5,6.7,,,0.0,0
2002-05-21,18.4,12.5,24.2,15.0,3.1,7.2,,,0.0,0
2002-05-22,21.4,16.7,26.2,32.0,2.8,11.7,,,0.0,0
2002-05-23,19.8,14.6,25.0,31.0,2.8,11.9,,,0.0,0
2002-05-24,21.4,15.3,27.6,13.0,2.8,7.5,,,0.0,0
2002-05-25,24.8,18.0,31.7,28.0,3.6,10.3,,,0.0,0
2002-05-26,23.8,18.3,29.3,29.0,3.1,11.7,,,0.0,0
2002-05-27,21.9,16.6,27.2,31.0,4.2,14.7,,,0.0,0
2002-05-28,18.9,14.5,23.3,16.0,2.2,8.1,,,0.0,0
2002-05-29,21.2,15.4,27.0,16.0,2.5,7.8,,,0.0,0
2002-05-30,21.2,16.7,25.7,16.0,2.8,9.7,,,0.1,1
2002-05-31,22.4,17.4,27.5,19.0,2.5,7.2,,,0.0,0
2002-06-01,21.2,17.1,25.3,15.0,3.1,10.0,,,0.0,0
2002-06-02,20.4,16.5,24.3,13.0,3.1,8.3,,,0.0,0
2002-06-03,24.6,19.1,30.2,27.0,4.4,10.3,,,0.0,0
2002-06-04,22.3,17.8,26.8,31.0,4.2,12.2,,,0.0,0
2002-06-05,22.3,17.4,27.2,33.0,1.7,10.8,,,0.0,0
2002-06-06,21.7,16.3,27.1,31.0,4.2,14.2,,,0.0,0
2002-06-07,24.4,19.2,29.5,33.0,2.5,11.7,,,0.0,0
2002-06-08,21.4,17.8,25.1,31.0,3.6,14.4,,,0.0,0
2002-06-09,21.2,16.2,26.3,29.0,4.4,8.6,,,0.0,0
2002-06-10,21.0,15.5,26.5,16.0,2.2,5.8,,,0.0,0
2002-06-11,22.1,16.3,27.9,17.0,1.9,7.5,,,0.0,0
2002-06-12,23.6,18.0,29.3,21.0,1.9,6.4,,,0.0,0
2002-06-13,23.5,17.9,29.1,19.0,3.1,8.3,,,0.6,1
2002-06-14,23.3,17.6,29.0,27.0,2.8,10.0,,,0.1,1
2002-06-15,22.5,17.0,28.0,18.0,2.2,6.7,,,0.0,0
2002-06-16,23.0,18.0,27.9,15.0,2.8,7.8,,,0.0,0
2002-06-17,23.2,18.7,27.6,15.0,3.1,7.2,,,0.0,0
2002-06-18,22.9,19.2,26.6,12.0,2.5,7.2,,,0.0,0
2002-06-19,23.0,20.0,26.0,13.0,3.6,7.8,,,0.0,0
2002-06-20,22.8,19.0,26.5,12.0,2.5,6.7,,,0.0,0
2002-06-21,22.8,18.9,26.6,13.0,2.8,7.8,,,0.0,0
2002-06-22,24.8,20.1,29.5,15.0,3.1,7.2,,,0.0,0
2002-06-23,24.2,20.0,28.4,16.0,2.8,8.6,,,0.0,0
2002-06-24,28.0,21.0,34.9,13.0,4.2,11.7,,,0.0,0
2002-06-25,23.4,20.4,26.3,13.0,2.2,8.3,,,0.2,1
2002-06-26,25.4,20.7,30.2,20.0,3.6,7.5,,,0.1,1
2002-06-27,24.9,20.0,29.8,16.0,2.5,7.5,,,0.0,0
2002-06-28,30.0,20.9,39.0,29.0,4.2,9.7,,,0.0,0
2002-06-29,24.4,20.5,28.3,19.0,3.1,7.5,,,0.0,0
2002-06-30,24.2,20.6,27.7,12.0,2.8,7.8,,,0.0,0
2002-07-01,24.8,20.3,29.4,17.0,3.1,7.5,,,0.0,0
2002-07-02,22.4,17.7,27.0,11.0,3.3,7.8,,,0.0,0
2002-07-03,24.2,19.5,28.9,8.0,2.8,8.3,,,0.0,0
2002-07-04,24.8,20.3,29.2,13.0,2.8,10.0,,,0.0,0
2002-07-05,24.8,21.0,28.5,19.0,3.1,7.5,,,0.0,0
2002-07-06,24.2,20.1,28.2,16.0,2.5,7.8,,,0.0,0
2002-07-07,24.8,22.7,26.9,16.0,2.8,8.3,,,0.0,0
2002-07-08,24.6,19.4,29.7,15.0,3.1,8.3,,,0.0,0
2002-07-09,28.2,21.1,35.4,28.0,3.6,8.3,,,0.0,0
2002-07-10,30.0,23.2,36.8,28.0,3.9,10.6,,,0.0,0
2002-07-11,24.6,20.9,28.3,15.0,3.3,11.1,,,0.0,0
2002-07-12,24.0,20.1,27.9,18.0,2.8,7.8,,,0.0,0
2002-07-13,27.0,22.0,32.0,14.0,3.6,10.0,,,0.0,0
2002-07-14,24.9,21.2,28.6,15.0,3.6,10.3,,,0.0,0
2002-07-15,25.0,20.4,29.5,16.0,2.8,6.9,,,0.0,0
2002-07-16,23.7,17.9,29.5,16.0,2.8,7.5,,,0.0,0
2002-07-17,25.0,19.3,30.7,13.0,2.5,7.5,,,0.0,0
2002-07-18,25.8,19.8,31.7,20.0,2.2,6.7,,,0.0,0
2002-07-19,25.4,20.3,30.4,17.0,2.2,7.5,,,0.0,0
2002-07-20,25.4,19.8,31.1,11.0,2.5,7.5,,,0.0,0
2002-07-21,25.3,19.6,31.0,12.0,3.3,9.2,,,0.0,0
2002-07-22,26.8,20.1,33.6,32.0,3.3,10.8,,,0.0,0
2002-07-23,28.6,21.9,35.4,30.0,3.3,10.0,,,0.0,0
2002-07-24,28.4,23.7,33.0,16.0,4.2,8.6,,,0.0,0
2002-07-25,25.6,21.8,29.5,13.0,2.8,6.7,,,0.0,0
2002-07-26,25.7,20.1,31.3,15.0,2.2,8.3,,,0.0,0
2002-07-27,26.8,21.9,31.7,20.0,2.2,8.1,,,0.0,0
2002-07-28,26.4,22.8,29.9,19.0,1.7,7.2,,,0.0,0
2002-07-29,,,,,,,,,0.0,0
2002-07-30,25.2,21.4,29.0,13.0,2.8,6.7,,,0.0,0
2002-07-31,24.7,20.6,28.8,15.0,2.5,7.2,,,0.0,0
2002-08-01,24.5,21.3,27.7,15.0,2.5,6.7,,,0.0,0
2002-08-02,27.0,23.1,30.8,18.0,3.1,8.3,,,0.0,0
2002-08-03,25.6,21.5,29.6,16.0,2.8,8.6,,,0.0,0
2002-08-04,27.0,22.1,31.9,15.0,3.3,7.2,,,0.0,0
2002-08-05,27.0,21.7,32.4,28.0,1.7,7.5,,,0.0,0
2002-08-06,30.6,23.2,38.1,28.0,3.3,9.4,,,0.0,0
2002-08-07,25.2,21.9,28.6,14.0,3.3,10.6,,,0.0,0
2002-08-08,25.6,20.9,30.2,13.0,2.5,8.6,,,0.0,0
2002-08-09,28.2,22.1,34.2,12.0,2.2,8.6,,,0.0,0
2002-08-10,28.2,24.1,32.3,31.0,3.9,13.9,,,0.0,0
2002-08-11,26.7,21.8,31.6,28.0,3.9,8.9,,,0.0,0
2002-08-12,25.3,19.5,31.1,14.0,2.5,6.4,,,0.0,0
2002-08-13,26.2,19.7,32.6,16.0,1.7,7.2,,,0.0,0
2002-08-14,25.0,20.4,29.7,14.0,2.2,7.5,,,0.0,0
2002-08-15,26.7,20.3,33.1,26.0,3.3,8.1,,,0.0,0
2002-08-16,25.0,22.0,27.9,14.0,3.1,7.5,,,0.0,0
2002-08-17,23.9,19.7,28.1,13.0,2.5,6.7,,,0.0,0
2002-08-18,24.4,19.2,29.5,12.0,2.5,6.7,,,0.0,0
2002-08-19,23.8,19.4,28.3,14.0,2.8,7.5,,,0.0,0
2002-08-20,24.3,20.0,28.6,12.0,2.2,7.2,,,0.0,0
2002-08-21,23.6,20.4,26.8,16.0,2.8,6.7,,,0.0,0
2002-08-22,,,,,2.5,,,,0.0,0
2002-08-23,24.0,20.5,27.5,15.0,2.2,8.3,,,0.0,0
2002-08-24,24.0,18.6,29.4,10.0,3.1,8.6,,,0.0,0
2002-08-25,23.2,18.0,28.4,13.0,3.1,9.7,,,0.0,0
2002-08-26,25.0,19.2,30.7,33.0,2.2,10.0,,,0.0,0
2002-08-27,26.0,20.3,31.7,22.0,3.1,8.9,,,0.0,0
2002-08-28,23.6,20.3,26.9,13.0,3.1,9.2,,,0.0,0
2002-08-29,23.6,19.2,28.1,,2.5,,,,0.0,0
2002-08-30,,,,,2.2,,,,0.0,0
2002-08-31,24.1,19.4,28.8,11.0,2.5,7.5,,,0.0,0
2002-09-01,22.4,17.5,27.4,15.0,1.9,7.2,,,0.0,0
2002-09-02,23.8,19.1,28.5,17.0,2.5,8.3,,,0.0,0
2002-09-03,24.2,20.3,28.0,2.0,2.5,9.7,,,0.0,0
2002-09-04,25.0,19.8,30.1,30.0,3.1,10.8,,,0.0,0
2002-09-05,25.7,19.8,31.6,32.0,2.5,8.9,,,0.0,0
2002-09-06,23.7,20.0,27.4,11.0,2.8,7.5,,,0.0,0
2002-09-07,23.2,17.0,29.5,8.0,1.7,8.1,,,0.0,0
2002-09-08,24.8,21.0,28.6,12.0,3.1,7.5,,,0.0,0
2002-09-09,25.7,20.7,30.7,21.0,1.9,8.1,,,0.0,0
2002-09-10,23.8,19.2,28.4,15.0,2.5,6.1,,,0.0,0
2002-09-11,22.2,17.3,27.2,14.0,2.5,6.4,,,0.0,0
2002-09-12,22.0,18.5,25.5,11.0,2.2,7.8,,,0.0,0
2002-09-13,22.8,17.8,27.8,14.0,2.5,6.7,,,0.0,0
2002-09-14,22.5,18.9,26.1,15.0,1.9,6.4,,,0.0,0
2002-09-15,23.9,20.4,27.4,19.0,1.9,7.5,,,0.3,1
2002-09-16,21.4,19.6,23.3,11.0,2.8,6.7,,,10.4,1
2002-09-17,24.0,19.4,28.5,20.0,2.2,7.2,,,0.0,0
2002-09-18,22.8,19.7,25.9,21.0,1.4,6.4,,,0.0,0
2002-09-19,24.0,17.6,30.5,16.0,2.2,6.1,,,0.0,0
2002-09-20,23.8,18.6,29.1,11.0,2.8,7.2,,,0.0,0
2002-09-21,24.6,19.5,29.7,21.0,2.5,9.2,,,0.0,0
2002-09-22,23.5,18.6,28.4,26.0,1.9,8.3,,,1.4,1
2002-09-23,22.6,19.2,26.1,30.0,2.2,9.7,,,0.0,0
2002-09-24,23.2,18.6,27.8,3.0,1.7,8.6,,,0.0,0
2002-09-25,22.0,19.1,24.9,14.0,2.2,8.6,,,0.0,0
2002-09-26,22.2,17.5,27.0,17.0,2.2,6.9,,,0.0,0
2002-09-27,21.7,17.4,26.0,11.0,2.2,6.4,,,0.0,0
2002-09-28,21.8,18.1,25.5,15.0,2.2,6.4,,,0.0,0
2002-09-29,20.7,16.2,25.2,16.0,1.9,7.2,,,0.0,0
2002-09-30,21.9,18.5,25.3,14.0,3.1,10.0,,,0.3,1
2002-10-01,21.0,19.1,22.8,21.0,1.1,6.7,,,3.0,1
2002-10-02,21.6,17.2,26.0,10.0,1.1,7.2,,,0.2,1
2002-10-03,23.2,19.6,26.9,17.0,2.5,7.5,,,0.0,0
2002-10-04,22.8,20.7,25.0,14.0,2.8,7.8,,,0.0,0
2002-10-05,21.9,19.1,24.7,16.0,1.9,7.8,,,0.0,0
2002-10-06,22.4,17.8,27.0,18.0,2.5,5.8,,,0.0,0
2002-10-07,22.9,18.1,27.7,14.0,2.5,5.8,,,0.0,0
2002-10-08,19.9,16.7,23.1,14.0,1.9,7.8,,,0.3,1
2002-10-09,19.0,14.9,23.2,32.0,1.9,11.7,,,0.0,0
2002-10-10,17.6,14.0,21.2,32.0,3.3,15.0,,,0.0,0
2002-10-11,19.4,14.5,24.3,31.0,3.6,13.1,,,0.0,0
2002-10-12,22.8,19.2,26.3,4.0,4.2,12.8,,,0.0,0
2002-10-13,23.2,18.1,28.4,27.0,3.3,8.6,,,0.0,0
2002-10-14,20.8,15.6,26.0,15.0,1.9,6.4,,,0.0,0
2002-10-15,21.2,16.4,26.0,12.0,2.2,8.1,,,0.0,0
2002-10-16,20.9,16.8,25.0,31.0,1.7,5.6,,,0.8,1
2002-10-17,20.0,16.5,23.5,33.0,1.9,11.1,,,0.1,1
2002-10-18,17.2,12.1,22.3,14.0,2.5,8.3,,,0.0,0
2002-10-19,18.8,14.9,22.7,15.0,2.5,8.3,,,0.0,0
2002-10-20,20.3,18.4,22.2,16.0,2.2,8.1,,,10.4,1
2002-10-21,21.6,18.1,25.0,12.0,2.8,6.4,,,1.7,1
2002-10-22,21.4,16.8,26.0,35.0,2.2,10.0,,,0.0,0
2002-10-23,20.0,15.4,24.5,3.0,2.2,10.0,,,0.0,0
2002-10-24,20.0,15.0,25.1,30.0,2.2,6.4,,,0.0,0
2002-10-25,19.0,13.5,24.6,11.0,1.9,4.7,,,0.0,0
2002-10-26,18.7,12.6,24.8,13.0,1.4,4.4,,,0.0,0
2002-10-27,19.4,11.9,27.0,16.0,1.9,5.8,,,0.0,0
2002-10-28,19.3,13.6,25.0,14.0,1.7,6.1,,,0.0,0
2002-10-29,19.4,14.5,24.4,20.0,2.2,6.7,,,0.0,0
2002-10-30,18.4,14.0,22.9,33.0,1.7,7.8,,,0.0,0
2002-10-31,19.7,15.4,24.0,32.0,2.5,9.7,,,0.0,0
2002-11-01,20.4,15.0,25.9,32.0,1.9,6.1,,,0.0,0
2002-11-02,19.2,12.8,25.7,12.0,1.4,6.4,,,0.0,0
2002-11-03,23.8,19.6,28.1,33.0,3.6,13.3,,,0.0,0
2002-11-04,23.2,19.3,27.1,32.0,2.5,11.1,,,0.0,0
2002-11-05,20.0,15.7,24.4,14.0,1.9,6.7,,,0.0,0
2002-11-06,19.0,13.3,24.6,16.0,1.9,5.8,,,0.0,0
2002-11-07,22.0,16.5,27.6,30.0,2.8,12.5,,,0.0,0
2002-11-08,22.2,16.4,27.9,28.0,4.2,11.7,,,0.0,0
2002-11-09,21.2,16.3,26.1,20.0,3.1,11.9,,,0.0,0
2002-11-10,22.4,18.0,26.8,31.0,4.7,11.4,,,0.0,0
2002-11-11,20.6,16.9,24.3,28.0,3.3,9.7,,,0.0,0
2002-11-12,20.7,15.9,25.5,28.0,1.4,8.6,,,0.0,0
2002-11-13,17.7,13.3,22.1,26.0,4.2,13.3,,,7.1,1
2002-11-14,15.7,14.0,17.4,32.0,2.2,9.2,,,56.9,1
2002-11-15,15.4,11.7,19.1,28.0,1.4,5.8,,,3.7,1
2002-11-16,14.4,9.0,19.7,28.0,1.7,8.9,,,0.6,1
2002-11-17,14.8,11.2,18.3,32.0,2.8,8.6,,,0.0,0
2002-11-18,,,,,2.5,,,,0.0,0
2002-11-19,14.2,11.4,17.0,15.0,1.7,5.6,,,5.4,1
2002-11-20,13.6,10.3,16.9,33.0,1.7,7.5,,,0.7,1
2002-11-21,16.4,12.7,20.2,33.0,1.4,11.4,,,1.4,1
2002-11-22,16.0,11.6,20.5,2.0,1.4,6.4,,,5.7,1
2002-11-23,14.4,12.1,16.7,14.0,1.1,7.2,,,30.0,1
2002-11-24,,,,,,,,,7.7,1
2002-11-25,,,,,,,,,0.0,0
2002-11-26,15.2,10.9,19.6,14.0,1.4,8.9,,,0.0,0
2002-11-27,17.4,11.1,23.6,27.0,1.4,4.4,,,5.8,1
2002-11-28,17.5,14.2,20.8,32.0,3.1,11.7,,,0.1,1
2002-11-29,14.8,11.3,18.3,32.0,3.6,13.9,,,0.0,0
2002-11-30,16.6,14.0,19.1,32.0,2.8,11.4,,,0.0,0
2002-12-01,14.3,11.9,16.7,33.0,3.3,13.3,,,0.0,0
2002-12-02,17.1,13.9,20.3,31.0,4.2,13.6,,,0.0,0
2002-12-03,14.7,11.5,17.9,31.0,2.8,13.6,,,0.0,0
2002-12-04,15.6,12.5,18.7,31.0,4.4,12.5,,,0.0,0
2002-12-05,15.6,11.2,20.0,31.0,4.4,12.2,,,0.0,0
2002-12-06,12.6,8.5,16.6,21.0,1.9,10.3,,,0.0,0
2002-12-07,12.8,7.3,18.3,18.0,1.9,8.3,,,0.0,0
2002-12-08,12.4,6.3,18.6,17.0,1.9,5.8,,,0.0,0
2002-12-09,10.4,7.9,12.8,11.0,1.4,7.2,,,7.8,1
2002-12-10,12.9,10.9,14.9,14.0,1.9,5.8,,,3.4,1
2002-12-11,12.4,10.0,14.8,31.0,0.0,3.9,,,1.1,1
2002-12-12,13.9,9.2,18.6,28.0,0.8,4.4,,,0.0,0
2002-12-13,13.4,8.8,17.9,15.0,1.7,9.4,,,10.7,1
2002-12-14,16.0,12.2,19.9,35.0,1.7,8.3,,,0.3,1
2002-12-15,15.3,10.8,19.8,30.0,1.4,6.7,,,0.0,0
2002-12-16,13.0,7.7,18.4,16.0,1.4,5.6,,,0.0,0
2002-12-17,14.6,12.7,16.5,31.0,2.2,6.9,,,3.7,1
2002-12-18,16.1,14.1,18.1,28.0,1.4,4.2,,,9.0,1
2002-12-19,15.5,13.2,17.8,1.0,0.6,3.6,,,8.6,1
2002-12-20,17.2,12.4,21.9,29.0,2.5,7.8,,,0.0,0
2002-12-21,15.7,12.3,19.1,29.0,1.1,3.6,,,0.0,0
2002-12-22,14.8,10.4,19.3,21.0,1.4,4.7,,,0.0,0
2002-12-23,13.6,8.9,18.3,35.0,1.4,4.2,,,0.0,0
2002-12-24,17.5,12.1,22.9,27.0,1.4,5.0,,,0.0,0
2002-12-25,17.3,11.2,23.4,33.0,1.4,4.7,,,0.0,0
2002-12-26,17.2,12.1,22.3,11.0,1.9,6.9,,,6.3,1
